P_trans,C_Case01,e_conf,case_01_contact_mode,population_contact_mode,contact_meanlog,contact_median,likelihood_exact,likelihood_minimum,acceptance_rate_exact,mean_onward_infections,source_dir,source_file
0.0309977560060405,39.66906752265415,0.1445259641419626,variable,lognormal,2.70805,14.999996983467152,0.0,1.3065881099848459e-25,0.0,90.91424,calibration_sensitivity_15,00001_MV_parameter_results_meanlog_2.708050.csv
0.0071532637562202,102.28072518554052,0.5810183568382848,variable,lognormal,2.70805,14.999996983467152,4.276900237568154e-20,4.680338026851946e-20,0.01556,24.44052,calibration_sensitivity_15,00001_MV_parameter_results_meanlog_2.708050.csv
0.0037388790937841,72.75609950748401,0.8078601234709268,variable,lognormal,2.70805,14.999996983467152,8.226773269714491e-20,8.602794272567601e-20,0.03508,6.21352,calibration_sensitivity_15,00002_MV_parameter_results_meanlog_2.708050.csv
0.0368565755585921,76.688134661368,0.5866746750536758,variable,lognormal,2.70805,14.999996983467152,0.0,0.0,0.0,120.21896,calibration_sensitivity_15,00002_MV_parameter_results_meanlog_2.708050.csv
0.010965186636704,112.6119506217144,0.9314422288580744,variable,lognormal,2.70805,14.999996983467152,1.0714075562780733e-22,1.2118083336592316e-22,0.00012,42.77548,calibration_sensitivity_15,00003_MV_parameter_results_meanlog_2.708050.csv
0.0276153217011747,24.4435099108621,0.0307330356058631,variable,lognormal,2.70805,14.999996983467152,3.9720159547614387e-22,5.189358455869166e-22,0.00252,65.6098,calibration_sensitivity_15,00003_MV_parameter_results_meanlog_2.708050.csv
0.0106826819199129,106.48111655328944,0.551336783226636,variable,lognormal,2.70805,14.999996983467152,4.036125803549637e-22,4.6439031099832335e-22,0.00024,43.75424,calibration_sensitivity_15,00004_MV_parameter_results_meanlog_2.708050.csv
0.0071795601324725,72.99743181906456,0.5596925847948717,variable,lognormal,2.70805,14.999996983467152,1.0408858676847732e-19,1.1176621560038285e-19,0.04792,16.66692,calibration_sensitivity_15,00004_MV_parameter_results_meanlog_2.708050.csv
0.0026775762661896,5.86390047872869,0.3159786325957797,variable,lognormal,2.70805,14.999996983467152,6.241316348186746e-30,1.831864290175705e-27,0.00028,0.56352,calibration_sensitivity_15,00005_MV_parameter_results_meanlog_2.708050.csv
0.0333587737955895,92.0375238469392,0.5961907357636119,variable,lognormal,2.70805,14.999996983467152,0.0,0.0,0.0,121.82508,calibration_sensitivity_15,00005_MV_parameter_results_meanlog_2.708050.csv
