P_trans,C_Case01,e_conf,case_01_contact_mode,population_contact_mode,contact_meanlog,contact_median,likelihood_exact,likelihood_minimum,acceptance_rate_exact,mean_onward_infections,source_dir,source_file
0.0184696520744579,84.70664560100221,0.0891263460832359,variable,lognormal,2.484907,12.000004202544735,2.5510344397154564e-22,2.5510344397552064e-22,4e-05,66.35296,calibration_sensitivity_12,00001_MV_parameter_results_meanlog_2.484907.csv
0.0560603842457893,16.22210353584403,0.7392953250037462,variable,lognormal,2.484907,12.000004202544735,1.4584109238729908e-23,1.834316499865946e-23,0.0006,74.53972,calibration_sensitivity_12,00001_MV_parameter_results_meanlog_2.484907.csv
0.0148949988661247,2.312546646896041,0.0093487464779039,variable,lognormal,2.484907,12.000004202544735,4.2260102115941196e-24,4.679329732584492e-24,0.0146,4.36196,calibration_sensitivity_12,00002_MV_parameter_results_meanlog_2.484907.csv
0.000762367877069,10.43205068663346,0.8688553448986689,variable,lognormal,2.484907,12.000004202544735,0.0,0.0,0.0,0.15508,calibration_sensitivity_12,00002_MV_parameter_results_meanlog_2.484907.csv
0.0163419668773804,87.4291507654699,0.757481995870791,variable,lognormal,2.484907,12.000004202544735,0.0,8.552579901773244e-23,0.0,49.06768,calibration_sensitivity_12,00003_MV_parameter_results_meanlog_2.484907.csv
0.0044831584878403,51.4382918051914,0.6873220492294183,variable,lognormal,2.484907,12.000004202544735,3.974807141919174e-20,4.133967691392086e-20,0.02228,4.91032,calibration_sensitivity_12,00003_MV_parameter_results_meanlog_2.484907.csv
0.0038793319811463,34.75698016436723,0.0465781452895018,variable,lognormal,2.484907,12.000004202544735,4.0371718534771e-21,4.3128378337277264e-21,0.00908,3.0474,calibration_sensitivity_12,00004_MV_parameter_results_meanlog_2.484907.csv
0.0276496415233736,88.20492841861687,0.786205181102492,variable,lognormal,2.484907,12.000004202544735,0.0,0.0,0.0,86.82272,calibration_sensitivity_12,00004_MV_parameter_results_meanlog_2.484907.csv
0.002735443226994,78.82509043523119,0.8526794563488164,variable,lognormal,2.484907,12.000004202544735,3.1546131357574193e-20,3.220732462338088e-20,0.0098,4.08052,calibration_sensitivity_12,00005_MV_parameter_results_meanlog_2.484907.csv
0.0208017725649083,58.25662499670514,0.0183445548586958,variable,lognormal,2.484907,12.000004202544735,1.1858342058978261e-22,1.2989142388404592e-22,0.00024,60.1852,calibration_sensitivity_12,00005_MV_parameter_results_meanlog_2.484907.csv
0.0072928252521352,111.7663372040032,0.8182297369335797,variable,lognormal,2.484907,12.000004202544735,4.63385291958605e-20,4.821262743187532e-20,0.01544,22.85872,calibration_sensitivity_12,00006_MV_parameter_results_meanlog_2.484907.csv
0.0407348903891312,100.7104217236868,0.4276314234582843,variable,lognormal,2.484907,12.000004202544735,0.0,0.0,0.0,131.81612,calibration_sensitivity_12,00006_MV_parameter_results_meanlog_2.484907.csv
0.0068362337981092,90.33304375246789,0.0200824269690052,variable,lognormal,2.484907,12.000004202544735,8.185290675356836e-20,8.854251845865704e-20,0.03828,18.75724,calibration_sensitivity_12,00007_MV_parameter_results_meanlog_2.484907.csv
0.0079194577234975,55.973770513503794,0.6131822120078969,variable,lognormal,2.484907,12.000004202544735,1.3054168574553691e-19,1.396604103351611e-19,0.0634,12.21716,calibration_sensitivity_12,00007_MV_parameter_results_meanlog_2.484907.csv
0.0158832305202815,1.94328978728179,0.5969473885893667,variable,lognormal,2.484907,12.000004202544735,5.764800391683835e-23,6.629785174063093e-23,0.01104,3.5506,calibration_sensitivity_12,00008_MV_parameter_results_meanlog_2.484907.csv
0.026407255652731,53.57341249181963,0.3139902389973173,variable,lognormal,2.484907,12.000004202544735,5.753355830390999e-48,1.3303523524286755e-25,4e-05,70.01604,calibration_sensitivity_12,00008_MV_parameter_results_meanlog_2.484907.csv
0.0133923061949451,62.7302566156403,0.9977654175838302,variable,lognormal,2.484907,12.000004202544735,6.029713493926458e-20,6.254760844638396e-20,0.01672,25.20332,calibration_sensitivity_12,00009_MV_parameter_results_meanlog_2.484907.csv
0.020021106127876,64.29668185466505,0.0978424682254613,variable,lognormal,2.484907,12.000004202544735,9.827470183368433e-24,1.1818790265132588e-23,8e-05,59.95024,calibration_sensitivity_12,00009_MV_parameter_results_meanlog_2.484907.csv
0.0242731892099549,2.273050968376249,0.8293856509688627,variable,lognormal,2.484907,12.000004202544735,5.677611243026799e-22,6.711170270041164e-22,0.01728,6.11176,calibration_sensitivity_12,00010_MV_parameter_results_meanlog_2.484907.csv
0.0029037863710216,65.10137574941518,0.5232320423485706,variable,lognormal,2.484907,12.000004202544735,1.050153148281865e-20,1.1109600733612823e-20,0.00648,3.57424,calibration_sensitivity_12,00010_MV_parameter_results_meanlog_2.484907.csv
0.0187919576752539,115.82628724287252,0.6328598980529319,variable,lognormal,2.484907,12.000004202544735,0.0,0.0,0.0,77.43228,calibration_sensitivity_12,00011_MV_parameter_results_meanlog_2.484907.csv
0.0092917572881432,87.11965768270265,0.6514912880234623,variable,lognormal,2.484907,12.000004202544735,4.331106065272972e-20,4.626779176413585e-20,0.01476,24.33992,calibration_sensitivity_12,00011_MV_parameter_results_meanlog_2.484907.csv
0.009869720647185,63.07395223138074,0.319862439256852,variable,lognormal,2.484907,12.000004202544735,7.140539335137376e-20,7.641221142867915e-20,0.03312,20.62792,calibration_sensitivity_12,00012_MV_parameter_results_meanlog_2.484907.csv
0.0195706498827533,9.677353965246386,0.4833097148370462,variable,lognormal,2.484907,12.000004202544735,1.3327658437200085e-21,1.6522229517558037e-21,0.0328,12.94652,calibration_sensitivity_12,00012_MV_parameter_results_meanlog_2.484907.csv
0.0236895286969661,0.9121074152904018,0.8081342287670565,variable,lognormal,2.484907,12.000004202544735,2.378276376985379e-22,2.4531019568707945e-22,0.01276,4.22968,calibration_sensitivity_12,00013_MV_parameter_results_meanlog_2.484907.csv
0.0113921247988789,10.110800571523171,0.3907922425150291,variable,lognormal,2.484907,12.000004202544735,1.5110189160075466e-21,1.7033407774382876e-21,0.02156,5.64976,calibration_sensitivity_12,00013_MV_parameter_results_meanlog_2.484907.csv
0.0032234443659531,2.7146591897537897,0.0616247756428575,variable,lognormal,2.484907,12.000004202544735,1.0605649275659088e-30,1.060564977800888e-30,0.00012,0.4916,calibration_sensitivity_12,00014_MV_parameter_results_meanlog_2.484907.csv
0.0209685559864733,75.71897666649474,0.723186132122695,variable,lognormal,2.484907,12.000004202544735,0.0,1.5654713037723153e-23,0.0,58.8568,calibration_sensitivity_12,00014_MV_parameter_results_meanlog_2.484907.csv
0.00898396827506,11.026801580393206,0.7231895244510069,variable,lognormal,2.484907,12.000004202544735,1.6152989142738833e-21,1.8933681776000255e-21,0.0148,3.70864,calibration_sensitivity_12,00015_MV_parameter_results_meanlog_2.484907.csv
0.0128248920815995,11.387132713248809,0.2424491607024217,variable,lognormal,2.484907,12.000004202544735,1.5267113412987894e-21,1.647010763152089e-21,0.0284,7.90876,calibration_sensitivity_12,00015_MV_parameter_results_meanlog_2.484907.csv
0.0102174365456375,59.73952466479269,0.8985574140962443,variable,lognormal,2.484907,12.000004202544735,1.5450408747254486e-19,1.6176045321796986e-19,0.04956,17.1696,calibration_sensitivity_12,00016_MV_parameter_results_meanlog_2.484907.csv
0.0191571225990568,113.1701314001254,0.2170520058854137,variable,lognormal,2.484907,12.000004202544735,0.0,0.0,0.0,83.63132,calibration_sensitivity_12,00016_MV_parameter_results_meanlog_2.484907.csv
0.0181821309298439,13.428598271832314,0.4789525353205215,variable,lognormal,2.484907,12.000004202544735,4.579566819214489e-21,4.939011167947537e-21,0.03472,15.00668,calibration_sensitivity_12,00017_MV_parameter_results_meanlog_2.484907.csv
0.013674464395177,90.6826365416068,0.5595064246131127,variable,lognormal,2.484907,12.000004202544735,1.3484992399346756e-23,5.8924104110899e-23,8e-05,44.12372,calibration_sensitivity_12,00017_MV_parameter_results_meanlog_2.484907.csv
0.038634140967969,59.75040127564511,0.0484475200144146,variable,lognormal,2.484907,12.000004202544735,0.0,0.0,0.0,113.15664,calibration_sensitivity_12,00018_MV_parameter_results_meanlog_2.484907.csv
0.0117035211482094,114.28386140433383,0.970529180019881,variable,lognormal,2.484907,12.000004202544735,2.229845425584896e-22,2.329534914467985e-22,0.00016,41.40572,calibration_sensitivity_12,00018_MV_parameter_results_meanlog_2.484907.csv
0.0166075062938545,23.54935318327493,0.9134612660464092,variable,lognormal,2.484907,12.000004202544735,5.176417288513063e-20,5.449201548588051e-20,0.04464,15.42728,calibration_sensitivity_12,00019_MV_parameter_results_meanlog_2.484907.csv
0.0066851286633741,39.08149508856318,0.7883697220577913,variable,lognormal,2.484907,12.000004202544735,5.422893179454014e-20,5.680410343774584e-20,0.03696,6.40988,calibration_sensitivity_12,00019_MV_parameter_results_meanlog_2.484907.csv
0.0078210573946522,110.47514299586874,0.0222475613795321,variable,lognormal,2.484907,12.000004202544735,1.28717131640615e-20,1.3918333698874594e-20,0.00492,29.11828,calibration_sensitivity_12,00020_MV_parameter_results_meanlog_2.484907.csv
0.0106093924617954,3.1473067540088007,0.2552127440875638,variable,lognormal,2.484907,12.000004202544735,2.022612559132993e-23,2.5914961387637317e-23,0.0086,2.70388,calibration_sensitivity_12,00020_MV_parameter_results_meanlog_2.484907.csv
0.0170741488555779,35.0811979075217,0.4218637757807574,variable,lognormal,2.484907,12.000004202544735,1.410107711061109e-20,1.5534514813336607e-20,0.01776,28.223,calibration_sensitivity_12,00021_MV_parameter_results_meanlog_2.484907.csv
0.0175016067717174,7.494245148273029,0.1251031169589137,variable,lognormal,2.484907,12.000004202544735,4.114723901391494e-22,4.9257528319835565e-22,0.02544,10.75464,calibration_sensitivity_12,00021_MV_parameter_results_meanlog_2.484907.csv
0.0199742798873306,27.675355307403628,0.4483271572811574,variable,lognormal,2.484907,12.000004202544735,8.452967722843062e-21,9.185660912128146e-21,0.01664,29.61464,calibration_sensitivity_12,00022_MV_parameter_results_meanlog_2.484907.csv
0.011665587127234,46.35705581348931,0.0864269474274855,variable,lognormal,2.484907,12.000004202544735,3.0213878527725146e-20,3.311537868960565e-20,0.0328,21.61512,calibration_sensitivity_12,00022_MV_parameter_results_meanlog_2.484907.csv
0.0049255833868075,38.07892949366712,0.4328411725237459,variable,lognormal,2.484907,12.000004202544735,1.467443345583805e-20,1.5449409460704262e-20,0.01756,4.3818,calibration_sensitivity_12,00023_MV_parameter_results_meanlog_2.484907.csv
0.0089143417871048,83.43500235056877,0.6128777809791405,variable,lognormal,2.484907,12.000004202544735,7.387349322432798e-20,7.842224470053078e-20,0.02388,22.05348,calibration_sensitivity_12,00023_MV_parameter_results_meanlog_2.484907.csv
